system:index,B11,B12,B5,B6,B7,B8,Blue,Green,Red,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,ST_CDIST,aero_level,cirrus_conf,class,cloud_conf,cloudshad_conf,date,dialated_cloud,mission,snowice_conf,system:time_start,vol_init,.geo
00000000000000000260,89,83,0.0115,0.0124,0.0115,0.0119,0.0247,0.0196,0.0122,0.00061249999999998805,0.00443499999999999,0.0068,-3.775000000000028e-4,8.050000000000002e-4,0.00638749999999999,0.006195,13.89,2,1,openWater,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.1938961186155,47.15728561813164]}"
00000000000000000261,73,66,0.0112,0.0113,0.0101,0.0107,0.0247,0.0191,0.012,-2.6750000000000385e-4,0.003115,0.00514999999999998,-0.00238499999999999,-0.00131249999999999,0.00402249999999998,0.0045725,8.57,2,1,openWater,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.38272567092578,47.09000670143724]}"
00000000000000000262,58,47,0.0107,0.0089,0.009,0.0083,0.022,0.0184,0.0115,-3.2250000000000334e-4,0.003115,0.00721249999999998,-0.00109249999999999,-0.00043250000000000233,0.00432499999999999,0.00459999999999999,13.26,2,1,openWater,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.42873021649416,47.011878791879816]}"
00000000000000000263,66,54,0.011,0.0093,0.00955,0.00985,0.02165,0.02105,0.0116,-8.312500000000056e-4,0.00293625,0.00884875,1.8624999999999892e-4,-0.00105125,0.00358249999999998,0.00399499999999999,14.51,2,1,openWater,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.50151166388851,46.93738504968095]}"
00000000000000000264,84,78,0.0108,0.0111,0.0115,0.012,0.0219,0.0197,0.0122,0.00189124999999999,0.00708874999999999,0.01143375,0.00406375,0.00424249999999999,0.00714374999999999,0.00662124999999999,7.51,2,1,openWater,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.6940219723221,46.740747611426094]}"
00000000000000000265,69,58.5,0.00885,0.00935,0.0102,0.0099,0.02345,0.01875,0.01085,-3.775000000000028e-4,0.00658,0.00946749999999999,0.00281249999999999,0.00388499999999999,0.00658,0.006635,37.24,2,1,openWater,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.28732074254046,46.840279206040066]}"
00000000000000000266,12,16,0.00275,0.00335,0.0045,0.00405,0.0156,0.01255,0.00545,6.537499999999946e-4,0.00505374999999999,0.00810624999999999,0.00160249999999999,7.362499999999939e-4,0.00352749999999998,0.00373374999999999,30.48,1,1,openWater,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.30242817690954,46.70436580593102]}"
00000000000000000267,65,59,0.0112,0.0098,0.0108,0.0108,0.0212,0.0227,0.0119,0.00480624999999999,0.009385,0.01324874999999999,0.0036375,0.00333499999999999,0.00556249999999999,0.0053425,8.06,2,1,openWater,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.71716024768843,46.714251632966516]}"
00000000000000000268,107,101.5,0.01345,0.01235,0.01245,0.0116,0.02495,0.02145,0.01515,-0.002,0.00437999999999999,0.0081475,0.00116249999999998,0.00234499999999998,0.006085,0.0068,35.15,2,1,openWater,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.3163405721963,46.83428617422423]}"
00000000000000000269,120,105,0.0159,0.0156,0.0142,0.0149,0.026,0.0216,0.0158,-0.00109249999999999,0.00407749999999998,0.0051225,-7.624999999999993e-4,3.924999999999901e-4,0.00572749999999999,0.00600249999999999,22.19,2,1,openWater,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.97765201302865,47.205171904344596]}"
0000000000000000026a,134,133,0.0176,0.0163,0.0171,0.0157,0.0273,0.0227,0.0175,1.724999999999921e-4,0.00605749999999999,0.00858749999999999,0.0016849999999999901,0.00234499999999998,0.00773499999999999,0.0080375,22.57,2,1,openWater,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.87946260783175,47.27696343130507]}"
0000000000000000026b,98,99,0.0141,0.0138,0.0138,0.0131,0.0252,0.0208,0.015,-0.00120249999999999,0.00509499999999998,0.0073225,0.00110749999999998,0.00184999999999999,0.00778999999999999,0.00806499999999998,32.6,2,1,openWater,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.72359473050855,47.25040502543074]}"
0000000000000000026c,106,98,0.0144,0.0134,0.0132,0.0128,0.0228,0.0206,0.0145,-0.00145,0.00358249999999998,0.00677249999999998,1.4500000000000624e-4,6.950000000000012e-4,0.00600249999999999,0.00647,26.57,2,1,openWater,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.98108552083978,47.13935557279573]}"
0000000000000000026d,126,105,0.0158,0.0148,0.015,0.014,0.0258,0.0208,0.0155,9.149999999999991e-4,0.00558999999999998,0.00740499999999999,9.699999999999986e-4,0.00270249999999999,0.0075975,0.0075975,28.26,2,1,openWater,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.8667675471326,47.21771089650688]}"
0000000000000000026e,91.5,85.5,0.01185,0.0108,0.0122,0.01225,0.0266,0.0224,0.01365,-0.00249499999999999,0.00363749999999998,0.00941249999999999,0.003665,0.0043525,0.00998999999999999,0.00974249999999998,41.69,2,1,openWater,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.22552652014181,46.89794875996427]}"
0000000000000000026f,96,89,0.0139,0.0124,0.0124,0.012,0.0293,0.0218,0.0134,-6.525000000000003e-4,0.0052325,0.00935749999999999,0.00410499999999999,0.0053425,0.01155749999999999,0.01075999999999999,49.22,2,1,openWater,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.1355775336917,46.958440924855324]}"
00000000000000000270,121,105,0.0169,0.0145,0.0156,0.0173,0.0334,0.0247,0.0177,6.950000000000012e-4,0.00718499999999999,0.01125499999999998,0.00539749999999999,0.00699249999999998,0.01254749999999999,0.01199749999999999,50.94,2,1,openWater,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.15205837118523,47.054895739742406]}"
00000000000000000271,108,98,0.0162,0.0146,0.0133,0.0144,0.0304,0.0238,0.0165,9.42499999999985e-4,0.0068,0.01070499999999999,0.00547999999999998,0.00647,0.012465,0.01180500000000001,53.96,2,1,openWater,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.14793816181185,47.11287297163931]}"
00000000000000000272,111,109,0.0156,0.0148,0.0139,0.0139,0.0297,0.0241,0.0166,2.550000000000052e-4,0.00718499999999999,0.0080925,0.0022075,0.00404999999999999,0.00858749999999999,0.00850499999999998,60.79,2,1,openWater,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.12253020400932,47.21931171378506]}"
00000000000000000273,65,38,0.0912,0.0305,0.0285,0.0225,0.0502,0.08850000000000001,0.10780000000000001,0.0416975,0.04851749999999999,0.08602749999999998,0.1083575,0.01988999999999999,0.00388499999999999,0.00281249999999999,7.08,1,1,lightNearShoreSediment,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.964183530093,46.6842641783821]}"
00000000000000000274,55,54,0.1063,0.0377,0.0384,0.0288,0.0547,0.0933,0.1228,0.03853499999999998,0.04722499999999999,0.08864,0.11845,0.0226125,0.00418749999999998,0.00352749999999998,7.74,1,1,lightNearShoreSediment,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.95602783426625,46.68214610538172]}"
00000000000000000275,60,51,0.0965,0.0343,0.0334,0.0254,0.0533,0.0911,0.115,0.040185,0.04727999999999999,0.08498250000000002,0.10739500000000002,0.01972499999999999,0.00336249999999999,0.0018775,8.26,1,1,lightNearShoreSediment,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.94920540965447,46.68087972068253]}"
00000000000000000276,122,78,0.1079,0.0402,0.0374,0.0368,0.056,0.0935,0.1212,0.02492249999999998,0.03842499999999999,0.084515,0.11724,0.02855250000000001,0.00361,0.00699249999999998,6.2,2,1,lightNearShoreSediment,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.97478281329704,46.68750148574689]}"
00000000000000000277,214,130,0.0942,0.0361,0.0364,0.0306,0.052,0.0897,0.1087,0.04076249999999999,0.04799499999999999,0.08011499999999999,0.095845,0.03403875,0.01077374999999999,0.01234124999999999,24.72,1,1,lightNearShoreSediment,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.69491625387961,46.723584531471374]}"
00000000000000000278,38,38,0.0159,0.01,0.01,0.0091,0.0161,0.0227,0.0183,0.00563125,0.00959124999999999,0.01866624999999999,0.01517375,0.00248249999999999,0.00194624999999999,0.00201499999999998,0.87,2,1,darkNearShoreSediment,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-92.08469073606237,46.781289758204025]}"
00000000000000000279,50,39,0.0204,0.0117,0.0136,0.0111,0.0195,0.025,0.023,0.009385,0.01190125,0.02071499999999999,0.01825375,0.00466874999999999,0.00389874999999999,0.00345874999999999,1.33,2,1,darkNearShoreSediment,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-92.07756955168001,46.78116936247558]}"
0000000000000000027a,43,37,0.019,0.0109,0.0122,0.0096,0.0172,0.0249,0.0223,0.0076525,0.01087,0.01942249999999999,0.01768999999999999,0.00293625,0.002125,0.00202874999999999,1.28,2,1,darkNearShoreSediment,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-92.08177448397342,46.784228305798244]}"
0000000000000000027b,26,32,0.0172,0.0093,0.0088,0.0083,0.017,0.0237,0.0192,0.00407749999999998,0.0074325,0.0170025,0.015545,0.00135499999999999,0.0014375,0.0016849999999999901,3.49,1,1,darkNearShoreSediment,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-92.00246491263682,46.71269094759782]}"
0000000000000000027c,25,21,0.0164,0.0099,0.0091,0.008,0.0163,0.0231,0.019,0.00410499999999999,0.00762499999999999,0.0173325,0.015545,0.00129999999999999,0.0017675,0.00190499999999999,3.7,1,1,darkNearShoreSediment,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.99958879245736,46.71377896825485]}"
0000000000000000027d,53,41,0.0156,0.0094,0.0082,0.0079,0.0209,0.0308,0.0182,-1.5750000000000486e-4,0.00569999999999999,0.0203025,0.00864249999999999,-0.00103749999999999,0.00121749999999999,0.00205624999999999,15.18,2,1,offShoreSediment,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.85027133458168,46.69745419929819]}"
0000000000000000027e,52,45,0.0199,0.0125,0.013,0.0098,0.0264,0.0395,0.0243,9.149999999999991e-4,0.0082575,0.02682000000000001,0.01345499999999999,-0.002,0.0016025,0.0023175,5.39,2,1,offShoreSediment,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.97781946111444,46.706871820723066]}"
0000000000000000027f,24,28,0.0165,0.00715,0.0058,0.0064,0.0241,0.0384,0.0224,0.00662124999999999,0.01396374999999999,0.03219624999999999,0.01954625,0.00158874999999999,0.00205624999999999,0.00211124999999999,24.78,1,1,offShoreSediment,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.65971611016371,46.738032018884546]}"
00000000000000000280,17,16,0.0157,0.00575,0.00485,0.0041,0.023,0.03515,0.02225,0.00410499999999998,0.01142,0.02890999999999999,0.01703,2.274999999999916e-4,9.149999999999991e-4,0.00114874999999999,25.39,1,1,offShoreSediment,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.58538735470383,46.7600287643812]}"
00000000000000000281,36,32,0.0182,0.0115,0.011,0.0091,0.0271,0.0405,0.0241,0.00306,0.01023749999999998,0.0293225,0.01494,-0.00197250000000001,0.00129999999999999,0.0019875,5.44,2,1,offShoreSediment,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.97822969841135,46.70262675652018]}"
00000000000000000282,36,24,0.017,0.009,0.01,0.0098,0.0349,0.0465,0.0237,0.00462749999999999,0.01334499999999999,0.0368575,0.01617749999999999,-0.00140875,0.00183624999999999,0.00281249999999999,17.6,2,1,offShoreSediment,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.47478381217415,46.780745747875514]}"
00000000000000000283,31,34,0.0148,0.0074,0.0072,0.0067,0.0331,0.04570000000000001,0.0229,0.00326624999999999,0.01296,0.03387375000000001,0.01280874999999999,-0.00176624999999999,0.00116249999999999,0.0019325,11.33,2,1,offShoreSediment,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.39547424083756,46.796495292796266]}"
00000000000000000284,66,46,0.0137,0.0097,0.0094,0.0089,0.0339,0.0426,0.0187,0.00747375,0.0159575,0.03221,0.01055374999999998,0.00348624999999999,0.00476499999999999,0.00395374999999999,6.66,2,1,offShoreSediment,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.3415726273035,46.818402856271845]}"
00000000000000000285,75,67.5,0.01245,0.00665,0.00765,0.0071,0.0347,0.0388,0.01565,0.00341749999999999,0.01262999999999998,0.02485375,0.00274374999999998,-7.487500000000064e-4,0.00343124999999999,0.00398124999999999,2.06,2,1,offShoreSediment,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.21076489790067,46.87053420668769]}"
00000000000000000286,19,18,0.0138,0.0074,0.0073,0.0066,0.0235,0.0341,0.0185,0.00560374999999999,0.01107624999999999,0.02739749999999999,0.01458249999999999,4.3374999999999664e-4,0.00120374999999998,0.00147875,24.28,1,1,offShoreSediment,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.55882003062739,46.76397060971244]}"
00000000000000000287,79,75,0.0205,0.0119,0.0125,0.0113,0.0362,0.0516,0.0268,0.00604374999999998,0.01591625,0.03794375,0.01664499999999999,0.00231749999999998,0.00512249999999998,0.005205,13.1,2,1,offShoreSediment,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.6938302309768,46.67041866961114]}"
00000000000000000288,91,91,0.0191,0.0116,0.0142,0.0113,0.0388,0.0535,0.0252,0.00113499999999999,0.01366125,0.0371325,0.01179125,2.1374999999999864e-4,0.00399499999999998,0.00455875,20.79,2,1,offShoreSediment,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.5678294125096,46.59710213009039]}"
00000000000000000289,66,53,0.0274,0.0113,0.0121,0.0095,0.043,0.0692,0.0407,0.00641499999999999,0.02187,0.05753749999999999,0.03351625,0.00285375,0.00494374999999999,0.00556249999999999,22.53,2,1,offShoreSediment,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.54586833982137,46.58778706798974]}"
0000000000000000028a,157,145,0.0243,0.0204,0.0211,0.0192,0.0427,0.0561,0.0305,0.006745,0.020385,0.03996499999999999,0.0166725,0.00602999999999999,0.00872499999999999,0.00869749999999998,24.15,2,1,offShoreSediment,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.43692358288357,46.5827527429004]}"
0000000000000000028b,85,72,0.0127,0.0126,0.0126,0.013,0.0315,0.033,0.0152,4.875000000000018e-5,0.00857374999999999,0.01869374999999999,0.00360999999999998,0.00193249999999998,0.00546624999999999,0.00558999999999999,22.18,2,1,offShoreSediment,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.18354854282467,46.653023716401655]}"
0000000000000000028c,73,62,0.0122,0.0094,0.0112,0.0097,0.0281,0.042,0.017,0.00696499999999999,0.01518749999999999,0.0328425,0.01219,0.0047925,0.00558999999999998,0.00509499999999998,12.11,1,1,offShoreSediment,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.85649377830545,46.97449368864773]}"
0000000000000000028d,121,113,0.0191,0.0145,0.0161,0.0159,0.0288,0.0438,0.0227,0.01328999999999999,0.01988999999999999,0.03647249999999999,0.0197525,0.01188749999999999,0.01147499999999998,0.00974249999999998,9.62,1,1,offShoreSediment,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.79546652128799,46.967234272132714]}"
0000000000000000028e,99,85,0.0135,0.011,0.0124,0.0105,0.0255,0.0313,0.0173,0.01130999999999998,0.01604,0.02541750000000001,0.01232749999999999,0.01064999999999999,0.00952249999999999,0.00847749999999999,11.08,1,1,offShoreSediment,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.67994459029637,46.95900723068912]}"
0000000000000000028f,45,40,0.0074,0.0035,0.0035,0.0038,0.0209,0.0348,0.0142,0.00492999999999999,0.01119999999999998,0.02767249999999999,0.01037499999999999,0.00424249999999998,0.00284,0.00217999999999998,14.6,1,1,offShoreSediment,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.60847411861174,46.950369951948595]}"
00000000000000000290,96,84,0.0132,0.0122,0.0125,0.0123,0.0269,0.0409,0.0186,0.01513249999999999,0.0196975,0.033585,0.0142525,0.00669,0.0047925,0.00424249999999998,20.26,1,1,offShoreSediment,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.65439394126012,47.045620809551245]}"
00000000000000000291,173,166.5,0.0205,0.0198,0.0203,0.01815,0.03015,0.0406,0.0229,-7.900000000000129e-4,0.00828499999999998,0.02577499999999999,0.00922,0.00671749999999998,0.01312499999999999,0.012025,25.4,2,1,offShoreSediment,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.44043735451369,46.903669786615836]}"
00000000000000000292,67,49,0.0135,0.0066,0.0066,0.0049,0.0349,0.0497,0.0205,0.0013825,0.01356499999999999,0.03707749999999998,0.01108999999999998,-0.002,0.0022075,0.00303249999999999,33.72,2,1,offShoreSediment,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.43214788565533,47.07685681243063]}"
00000000000000000293,62,50,0.0099,0.004,0.0051,0.0041,0.0268,0.0386,0.0152,0.0123,0.01909249999999998,0.03289749999999999,0.01287749999999998,0.0051775,0.0045175,0.00404999999999999,34.32,1,1,offShoreSediment,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.4229086282726,47.077695123428676]}"
00000000000000000294,72,57,0.0106,0.0069,0.0064,0.0053,0.0285,0.0412,0.0168,0.01205249999999999,0.01972499999999999,0.0357025,0.01416999999999998,0.003775,0.00374749999999998,0.00347249999999998,33.25,1,1,offShoreSediment,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.43758798894054,47.07465401651022]}"
00000000000000000295,109,99,0.0132,0.0105,0.0112,0.0108,0.0262,0.0358,0.0173,0.0110625,0.0175525,0.030835,0.01433499999999998,0.009055,0.0107875,0.009275,27.1,1,1,offShoreSediment,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.4561646039292,46.99439911575031]}"
00000000000000000296,2524,2468,0.1917,0.2136,0.2207,0.237,0.1052,0.1355,0.183,0.05577749999999998,0.06718999999999997,0.0950475,0.1246375,0.156235,0.17842750000000002,0.1584625,4.51,1,1,shorelineContamination,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.9929001408772,46.69645536066221]}"
00000000000000000297,1701,1612,0.1384,0.1391,0.13390000000000002,0.14120000000000002,0.0703,0.0944,0.1264,0.06873000000000001,0.07962000000000002,0.10756,0.13594,0.1731475,0.210465,0.210465,4.11,1,1,shorelineContamination,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.99724330530324,46.69898367095952]}"
00000000000000000298,3037,2921,0.226,0.2488,0.27030000000000004,0.27690000000000003,0.1076,0.1409,0.1888,0.07769500000000001,0.08671499999999999,0.12018250000000004,0.14886500000000005,0.2381575,0.288895,0.2566375,3.67,1,1,shorelineContamination,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-92.00217953016941,46.7023190785475]}"
00000000000000000299,1589,1427,0.129,0.1356,0.1325,0.12990000000000002,0.06720000000000001,0.0862,0.1225,0.05632749999999997,0.0621025,0.09350750000000002,0.1219425,0.1906925,0.22647,0.1974025,3.14,1,1,shorelineContamination,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-92.00770435637463,46.70585068658183]}"
0000000000000000029a,2992,2876,0.2429,0.2497,0.27080000000000004,0.28290000000000004,0.1255,0.1603,0.2171,0.0689775,0.08204,0.1123175,0.15041875000000002,0.20744,0.252595,0.2079075,1.68,1,1,shorelineContamination,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-92.05078373165198,46.73176698190446]}"
0000000000000000029b,2597,2317,0.1909,0.1937,0.2058,0.2227,0.1011,0.13090000000000002,0.1703,0.02941874999999999,0.04209625,0.0875125,0.10573125,0.13023375,0.17543,0.15171125,10.76,2,1,shorelineContamination,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.38527627672833,46.792116455561796]}"
0000000000000000029c,2192,2053,0.1875,0.1924,0.2033,0.2264,0.1033,0.1325,0.1718,0.05476,0.06648874999999999,0.08837875,0.10661125,0.2220975,0.21600625,0.16121249999999998,10.28,1,1,shorelineContamination,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.37786970987857,46.79221901488602]}"
0000000000000000029d,2148,1994,0.1853,0.1859,0.191,0.1839,0.0977,0.1288,0.1752,0.06604875000000002,0.078685,0.11372,0.15014375,0.18427125,0.20517125,0.18256625,11.12,1,1,shorelineContamination,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.38935189509118,46.790341733342515]}"
0000000000000000029e,3290.5,2884,0.2434,0.2762,0.28255,0.3085,0.11645,0.16360000000000002,0.22255000000000005,0.05926999999999999,0.07385875,0.11915125,0.15682625,0.19697625,0.22109375,0.1969625,2.64,1,1,shorelineContamination,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.1354952721185,46.85936415854881]}"
0000000000000000029f,2760,2033,0.16240000000000002,0.2181,0.2422,0.2399,0.0714,0.0991,0.1152,0.03639,0.04803625,0.09033125,0.10982875,0.24895125,0.25980000000000003,0.18113625,10.59,1,1,shorelineContamination,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-91.38221733340568,46.79204510994494]}"
000000000000000002a0,3406,3262,0.2765,0.2937,0.298,0.2903,0.1335,0.1799,0.2276,0.08346999999999999,0.0992275,0.14617,0.1882175,0.249735,0.28096125000000005,0.2477275,5.01,1,1,shorelineContamination,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.80873680602305,46.731365662809644]}"
000000000000000002a1,638,387,0.0848,0.06470000000000001,0.0559,0.0357,0.0422,0.0616,0.06620000000000001,0.05876124999999999,0.0691975,0.10540124999999996,0.12975250000000002,0.13737000000000002,0.15816,0.14295249999999998,4.75,1,1,shorelineContamination,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.7874490575939,46.729573104186166]}"
000000000000000002a2,614,478,0.0552,0.0371,0.0254,0.0268,0.0374,0.0577,0.0525,0.03776499999999999,0.0536875,0.08033499999999999,0.1024175,0.2261125,0.19886,0.15505249999999998,8.620000000000001,1,1,shorelineContamination,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.67597599035881,46.80746914048881]}"
000000000000000002a3,2533,2112,0.1623,0.199,0.2356,0.2489,0.0864,0.1203,0.16090000000000002,0.0350975,0.04367750000000001,0.0841575,0.10304999999999996,0.146005,0.1902525,0.14460250000000002,8.65,1,1,shorelineContamination,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.67644865507047,46.80910563057542]}"
000000000000000002a4,1986,1684,0.1665,0.1841,0.1725,0.1969,0.0829,0.1162,0.1509,0.03853499999999998,0.04945250000000001,0.08245249999999998,0.096945,0.170975,0.168665,0.12601250000000003,8.76,1,1,shorelineContamination,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.6766849874263,46.812775470742416]}"
000000000000000002a5,1269,1243,0.1227,0.1188,0.1226,0.14250000000000002,0.0616,0.093,0.1155,0.027425,0.03685749999999999,0.06301000000000001,0.0718375,0.115535,0.0870725,0.07186500000000001,11.46,1,1,shorelineContamination,1,1,2022-08-09,0,LS9,1,2022-08-09T00:00:00Z,ANK,"{""type"":""Point"",""coordinates"":[-90.88866173330501,46.947409108849094]}"
