"system.index","SR_B2","SR_B3","SR_B4","SR_B5","SR_B6","SR_B7","class","lat","lon",".geo","vol_init"
"1_1_1_1_1_1_1_6",0.02264,0.01703,0.0024825,0.00839499999999999,-0.00235750000000001,0.000557499999999989,"openWater",46.9092606956962,-91.7201244501868,"{""type"":""Point"",""coordinates"":[-91.72012445018679,46.90926069569622]}","BGS"
"1_1_1_1_1_1_1_7",0.02341,0.0176625,0.0102925,0.0129875,-0.00222,0.00451750000000001,"openWater",46.9570860948683,-91.7201244501868,"{""type"":""Point"",""coordinates"":[-91.72012445018679,46.95708609486833]}","BGS"
"1_1_1_1_1_1_1_8",0.0287725,0.0239875,0.00531499999999999,0.00872499999999998,0.00184999999999999,-0.002605,"openWater",47.0661428979201,-91.08224915378,"{""type"":""Point"",""coordinates"":[-91.08224915378001,47.06614289792014]}","BGS"
"1_1_1_1_1_1_1_9",0.0218975,0.0192575,0.00498499999999999,0.00850499999999998,0.00176750000000001,-0.00263250000000001,"openWater",47.0195853310153,-91.0880856405964,"{""type"":""Point"",""coordinates"":[-91.0880856405964,47.01958533101528]}","BGS"
"1_1_1_1_1_1_1_10",0.0244,0.017745,0.00713,0.00748750000000001,0.00146499999999999,0.00105249999999998,"openWater",46.9957059027658,-91.1900524985066,"{""type"":""Point"",""coordinates"":[-91.19005249850656,46.995705902765835]}","BGS"
"1_1_1_1_1_1_1_11",0.0237125,0.0171675,0.00666249999999999,0.00715749999999998,0.001355,-0.00285250000000001,"openWater",46.9671302127358,-91.1873059164753,"{""type"":""Point"",""coordinates"":[-91.18730591647531,46.96713021273581]}","BGS"
"1_1_1_1_1_1_1_12",0.01835,0.01637,0.0059475,0.010815,-0.00153249999999999,0.000942499999999985,"openWater",46.9549006435126,-91.3171616705389,"{""type"":""Point"",""coordinates"":[-91.31716167053887,46.95490064351259]}","BGS"
"1_1_1_1_1_1_1_13",0.0238775,0.019945,0.00866999999999998,0.01021,-0.001725,0.00470999999999999,"openWater",46.9436509913486,-91.4362946661443,"{""type"":""Point"",""coordinates"":[-91.43629466614433,46.943650991348626]}","BGS"
"1_1_1_1_1_1_1_14",0.02539,0.01747,0.0101825,0.00866999999999998,0.000502499999999989,-0.0032925,"openWater",46.955369327708,-91.5221253546209,"{""type"":""Point"",""coordinates"":[-91.5221253546209,46.955369327707956]}","BGS"
"1_1_1_1_1_1_1_15",0.0232175,0.0185975,0.00789999999999999,0.0080925,-0.00106500000000001,0.00116249999999998,"openWater",46.9673193877676,-91.085762134406,"{""type"":""Point"",""coordinates"":[-91.08576213440605,46.96731938776757]}","BGS"
"1_1_1_1_1_1_1_16",0.0229975,0.01692,0.0105125,0.00855999999999998,-0.00736249999999999,-0.00191750000000002,"openWater",46.7641785108203,-90.2940039920638,"{""type"":""Point"",""coordinates"":[-90.29400399206378,46.76417851082029]}","BGS"
"1_1_1_1_1_1_1_17",0.01648,0.0158475,0.00597500000000001,0.00919249999999999,0.00201499999999999,0.0013,"openWater",46.7684115308995,-90.4553656863997,"{""type"":""Point"",""coordinates"":[-90.45536568639972,46.76841153089946]}","BGS"
"1_1_1_1_1_1_1_18",0.0207425,0.020165,0.00597500000000001,0.00514999999999999,0.00201499999999999,0.0013,"openWater",46.8304576107868,-90.3832679080794,"{""type"":""Point"",""coordinates"":[-90.3832679080794,46.83045761078684]}","BGS"
"1_1_1_1_1_1_1_19",0.0199725,0.016975,0.00352749999999999,0.00988,0.0022625,-0.00612499999999999,"openWater",46.848775715015,-90.3015570926497,"{""type"":""Point"",""coordinates"":[-90.30155709264972,46.84877571501502]}","BGS"
"1_1_1_1_1_1_1_20",0.021815,0.01934,0.00520499999999999,0.00866999999999998,-0.000817499999999999,0.00121749999999998,"openWater",46.7815787994856,-90.5775885867903,"{""type"":""Point"",""coordinates"":[-90.57758858679036,46.781578799485594]}","BGS"
"1_1_1_1_1_1_1_21",0.0208525,0.015985,0.00608500000000001,0.00930249999999999,0.00473750000000001,0.00132750000000001,"openWater",46.7331261993998,-90.4848914432356,"{""type"":""Point"",""coordinates"":[-90.48489144323565,46.73312619939983]}","BGS"
"1_1_1_1_1_1_1_22",0.0198075,0.017635,0.0078725,0.00902749999999999,0.00592000000000001,-0.001835,"openWater",46.738302826951,-90.1347022342513,"{""type"":""Point"",""coordinates"":[-90.13470223425128,46.73830282695103]}","BGS"
"1_1_1_1_1_1_1_23",0.01971125,0.0198625,0.00945375,0.01564125,0.000227500000000005,0.00168499999999999,"openWater",46.6332613824187,-90.2631049442122,"{""type"":""Point"",""coordinates"":[-90.26310494421222,46.63326138241872]}","BGS"
"1_1_1_1_1_1_1_24",0.02143,0.014445,0.0115575,0.0123275,0.00171250000000001,0.00116249999999998,"openWater",47.2677151103432,-90.8057877644906,"{""type"":""Point"",""coordinates"":[-90.80578776449056,47.26771511034325]}","BGS"
"1_1_1_1_1_1_1_25",0.0218425,0.0148575,0.0084225,0.00844999999999999,-0.000927499999999998,0.0050125,"openWater",47.2145713469186,-90.7824418172249,"{""type"":""Point"",""coordinates"":[-90.78244181722494,47.21457134691861]}","BGS"
"1_1_1_1_1_1_1_26",0.02429,0.0211825,0.010155,0.00569999999999998,0.00217999999999999,0.0051775,"openWater",47.1828461744793,-90.7426163777718,"{""type"":""Point"",""coordinates"":[-90.74261637777181,47.18284617447927]}","BGS"
"1_1_1_1_1_1_1_27",0.0203575,0.0153525,0.0088625,0.00878000000000001,0.00454499999999999,-0.00257750000000001,"openWater",47.2695788357799,-90.7412430867562,"{""type"":""Point"",""coordinates"":[-90.74124308675619,47.26957883577995]}","BGS"
"1_1_1_1_1_1_1_28",0.02682,0.02154,0.010485,0.014005,0.0022625,0.00520499999999999,"openWater",47.2686469812647,-90.6176468953499,"{""type"":""Point"",""coordinates"":[-90.61764689534994,47.26864698126473]}","BGS"
"1_1_1_1_1_1_1_29",0.0166175,0.0202475,0.00597500000000001,0.00922000000000001,-0.0006525,-0.002495,"openWater",46.9227344231419,-90.4899308308968,"{""type"":""Point"",""coordinates"":[-90.48993083089682,46.92273442314194]}","BGS"
"1_1_1_1_1_1_1_30",0.021265,0.016205,0.00619500000000001,0.00933,0.00476499999999999,-0.00246750000000001,"openWater",46.9667992691008,-90.6066605672249,"{""type"":""Point"",""coordinates"":[-90.60666056722495,46.9667992691008]}","BGS"
"1_1_1_1_1_1_1_31",0.0180475,0.0170575,0.00699249999999998,0.00990749999999999,-0.000405000000000016,0.00140999999999999,"openWater",47.0184797604171,-90.2502184388187,"{""type"":""Point"",""coordinates"":[-90.25021843881873,47.01847976041713]}","BGS"
"1_1_1_1_1_1_1_32",0.0217875,0.0124375,0.00669,0.009715,-0.000487500000000002,0.00514999999999999,"openWater",47.0788342687165,-90.2680712220219,"{""type"":""Point"",""coordinates"":[-90.26807122202186,47.078834268716534]}","BGS"
"1_1_1_1_1_1_1_33",0.022145,0.0170025,0.00691,0.00581000000000001,0.0049025,-0.002385,"openWater",47.1391204885476,-90.2028398987797,"{""type"":""Point"",""coordinates"":[-90.20283989877967,47.139120488547604]}","BGS"
"1_1_1_1_1_1_1_34",0.022585,0.0216225,0.01065,0.014115,0.00767999999999999,0.00520499999999999,"openWater",47.0283095668784,-90.3422289368656,"{""type"":""Point"",""coordinates"":[-90.34222893686561,47.02830956687843]}","BGS"
"1_1_1_1_1_1_1_35",0.0157925,0.012685,0.01032,0.00586500000000001,0.00492999999999999,0.0051775,"openWater",47.00302926479,-90.2131395813969,"{""type"":""Point"",""coordinates"":[-90.21313958139686,47.00302926479003]}","BGS"
"1_1_1_1_1_1_1_36",0.0183775,0.01736,0.00726750000000001,0.00611249999999999,0.00234499999999999,-0.00233,"openWater",46.9540394886939,-90.2122479299225,"{""type"":""Point"",""coordinates"":[-90.2122479299225,46.95403948869385]}","BGS"
"1_1_1_1_1_1_1_37",0.0190375,0.0136475,0.00773499999999999,0.0104575,0.0051225,0.00525999999999999,"openWater",46.8916669071433,-90.2850323537506,"{""type"":""Point"",""coordinates"":[-90.28503235375062,46.89166690714327]}","BGS"
"1_1_1_1_1_1_1_38",0.0231625,0.0178275,0.00765250000000001,0.0104025,0.00245499999999998,0.00525999999999999,"openWater",46.9549768680641,-90.3372174123444,"{""type"":""Point"",""coordinates"":[-90.33721741234437,46.954976868064065]}","BGS"
"1_1_1_1_1_1_2_0",0.053,0.108055,0.139075,0.064165,0.00330749999999999,0.000667499999999988,"lightNearShoreSediment",46.6916768615076,-91.8712814352206,"{""type"":""Point"",""coordinates"":[-91.87128143522055,46.6916768615076]}","BGS"
"1_1_1_1_1_1_2_1",0.0641925,0.11251,0.1355825,0.13572,0.102445,0.0903725,"lightNearShoreSediment",46.6921478461329,-91.8596084615877,"{""type"":""Point"",""coordinates"":[-91.85960846158774,46.692147846132876]}","BGS"
"1_1_1_1_1_1_2_2",0.055475,0.09932375,0.121475,0.13534875,0.14736625,0.117295,"lightNearShoreSediment",46.7155298902873,-91.7281274537797,"{""type"":""Point"",""coordinates"":[-91.72812745377966,46.71552989028728]}","BGS"
"1_1_1_1_1_1_2_3",0.0453825,0.07751625,0.0828375,0.093645,0.126645,0.1285975,"lightNearShoreSediment",46.7465523246212,-91.6148411514984,"{""type"":""Point"",""coordinates"":[-91.61484115149835,46.74655232462125]}","BGS"
"1_1_1_1_1_1_2_4",0.0390575,0.0671075,0.07467,0.07214,0.00608500000000001,0.000667499999999988,"lightNearShoreSediment",46.5906793808108,-90.942931874955,"{""type"":""Point"",""coordinates"":[-90.94293187495501,46.59067938081083]}","BGS"
"1_1_1_1_1_1_2_5",0.0413125,0.0627075,0.0782175,0.06796,0.00608500000000001,0.00454499999999999,"lightNearShoreSediment",46.5899715761314,-90.9425885522011,"{""type"":""Point"",""coordinates"":[-90.9425885522011,46.58997157613139]}","BGS"
"1_1_1_1_1_1_2_6",0.0440625,0.0691425,0.0830025,0.1096775,0.087815,0.0508,"lightNearShoreSediment",46.7846567176195,-90.8567097504172,"{""type"":""Point"",""coordinates"":[-90.85670975041721,46.78465671761953]}","BGS"
"1_1_1_1_1_1_2_7",0.0375725,0.0647425,0.06554,0.0520925,0.00391249999999999,0.00861499999999998,"lightNearShoreSediment",46.7837751318652,-90.8585121948752,"{""type"":""Point"",""coordinates"":[-90.85851219487522,46.78377513186525]}","BGS"
"1_1_1_1_1_1_2_8",0.06631,0.10976,0.1355825,0.1587925,0.1578025,0.1652825,"lightNearShoreSediment",46.9342986300893,-90.9364213588749,"{""type"":""Point"",""coordinates"":[-90.93642135887487,46.93429863008928]}","BGS"
"1_1_1_1_1_1_2_9",0.036665,0.058115,0.0567125,0.028745,-0.00101000000000001,0.00119,"lightNearShoreSediment",46.9334781071562,-90.9333314540897,"{""type"":""Point"",""coordinates"":[-90.93333145408971,46.93347810715619]}","BGS"
"1_1_1_1_1_1_2_10",0.058665,0.1014825,0.1321175,0.22647,0.23769,0.176255,"lightNearShoreSediment",46.9354435165384,-90.8294149530452,"{""type"":""Point"",""coordinates"":[-90.8294149530452,46.93544351653842]}","BGS"
"1_1_1_1_1_2_0",0.02853875,0.045355,0.0500025,0.03326875,0.00997624999999999,0.00887625,"darkNearShoreSediment",46.639849161912,-90.6517941796425,"{""type"":""Point"",""coordinates"":[-90.65179417964251,46.639849161912046]}","BGS"
"1_1_1_1_2_0",0.039195,0.05839,0.0318525,0.01296,0.00322500000000001,0.00448999999999999,"offShoreSediment",46.7166382060614,-91.7863125681449,"{""type"":""Point"",""coordinates"":[-91.78631256814488,46.716638206061404]}","BGS"
"1_1_1_1_2_1",0.03849375,0.04074875,0.021485,0.0175525,0.0033625,0.000667500000000001,"offShoreSediment",46.7255820749106,-91.8233914255668,"{""type"":""Point"",""coordinates"":[-91.82339142556675,46.72558207491064]}","BGS"
"1_1_1_1_2_2",0.0328975,0.045135,0.0177725,0.017525,0.000557499999999989,0.000667499999999988,"offShoreSediment",46.697333226809,-91.8584103464652,"{""type"":""Point"",""coordinates"":[-91.85841034646519,46.69733322680895]}","BGS"
"1_1_1_1_2_3",0.034795,0.0493975,0.0211,0.02583,0.000475000000000003,0.000640000000000002,"offShoreSediment",46.7128719229837,-91.7437405466605,"{""type"":""Point"",""coordinates"":[-91.7437405466605,46.71287192298368]}","BGS"
"1_1_1_1_2_4",0.02820875,0.046565,0.029845,0.02055,-0.001835,0.00468250000000001,"offShoreSediment",46.7625888118124,-91.5021446088497,"{""type"":""Point"",""coordinates"":[-91.50214460884966,46.76258881181235]}","BGS"
"1_1_1_1_2_5",0.03263625,0.0465925,0.03343375,0.02265375,0.000901249999999992,0.00468250000000001,"offShoreSediment",46.7681741413553,-91.4869525769893,"{""type"":""Point"",""coordinates"":[-91.48695257698931,46.76817414135533]}","BGS"
"1_1_1_1_2_6",0.0282775,0.05106125,0.02985875,0.0268475,0.0036375,0.000818749999999993,"offShoreSediment",46.7689384045639,-91.4744212964717,"{""type"":""Point"",""coordinates"":[-91.47442129647173,46.7689384045639]}","BGS"
"1_1_1_1_2_7",0.02622875,0.03340625,0.0159025,0.0187075,0.000997499999999984,-0.00301749999999999,"offShoreSediment",46.7782262752105,-91.4402183880265,"{""type"":""Point"",""coordinates"":[-91.44021838802647,46.77822627521052]}","BGS"
"1_1_1_1_2_8",0.0340525,0.05191375,0.027095,0.019065,0.0011075,-0.00296250000000001,"offShoreSediment",46.807918573898,-91.3534889173836,"{""type"":""Point"",""coordinates"":[-91.35348891738357,46.807918573897965]}","BGS"
"1_1_1_1_2_9",0.02732875,0.03409375,0.0200275,0.01910625,0.00112124999999999,-0.00294875,"offShoreSediment",46.825141346564,-91.3234817368959,"{""type"":""Point"",""coordinates"":[-91.32348173689593,46.82514134656397]}","BGS"
"1_1_1_1_2_10",0.0254725,0.0300375,0.00614000000000001,0.01505,-0.00150500000000001,0.000942499999999985,"offShoreSediment",46.8653500105558,-91.2299672565291,"{""type"":""Point"",""coordinates"":[-91.22996725652912,46.86535001055581]}","BGS"
"1_1_1_1_2_11",0.0309725,0.0370225,0.01943625,0.01311125,0.00464125,0.00508125,"offShoreSediment",46.6991404874449,-90.7103738005858,"{""type"":""Point"",""coordinates"":[-90.71037380058583,46.69914048744494]}","BGS"
"1_1_1_1_2_12",0.03089,0.03698125,0.0193675,0.01714,0.00194625,-0.00253625,"offShoreSediment",46.6595685834084,-90.6774148162108,"{""type"":""Point"",""coordinates"":[-90.67741481621081,46.65956858340839]}","BGS"
"1_1_1_1_2_13",0.033475,0.038425,0.016645,0.01924375,0.00395374999999999,0.000942499999999985,"offShoreSediment",46.7226814328834,-90.7639321501952,"{""type"":""Point"",""coordinates"":[-90.76393215019519,46.72268143288343]}","BGS"
"1_1_1_1_2_14",0.0322375,0.04498375,0.022255,0.01671375,0.00180875,-0.002605,"offShoreSediment",46.6586260419766,-90.7742318328124,"{""type"":""Point"",""coordinates"":[-90.77423183281238,46.65862604197657]}","BGS"
"1_1_1_1_2_15",0.0248125,0.04143625,0.0332275,0.02133375,0.00735000000000001,0.00509499999999999,"offShoreSediment",46.6426777187017,-90.6399549352976,"{""type"":""Point"",""coordinates"":[-90.63995493529762,46.64267771870168]}","BGS"
"1_1_1_1_2_16",0.03727,0.062845,0.0260225,0.0127125,0.0018225,0.00883500000000001,"offShoreSediment",46.9536773632793,-90.9331605061898,"{""type"":""Point"",""coordinates"":[-90.93316050618978,46.95367736327928]}","BGS"
"1_1_1_1_2_17",0.0388925,0.053825,0.0255825,0.01241,0.00171250000000001,-0.00266,"offShoreSediment",46.9443026030639,-90.9297272786507,"{""type"":""Point"",""coordinates"":[-90.92972727865072,46.944302603063925]}","BGS"
"1_1_1_1_2_18",0.0346575,0.0538525,0.02561,0.01648,0.00171250000000001,0.00119,"offShoreSediment",46.93867695878,-90.9262940511116,"{""type"":""Point"",""coordinates"":[-90.92629405111167,46.93867695878001]}","BGS"
"1_1_1_1_2_19",0.02638,0.049755,0.032815,0.020825,0.00721249999999998,0.00503999999999999,"offShoreSediment",46.9321245726362,-90.8153815499345,"{""type"":""Point"",""coordinates"":[-90.81538154993447,46.932124572636205]}","BGS"
"1_1_1_1_2_20",0.03529,0.0542925,0.0468125,0.02506,0.00726750000000001,0.00121749999999998,"offShoreSediment",46.9351722428997,-90.8272261849442,"{""type"":""Point"",""coordinates"":[-90.82722618494424,46.935172242899725]}","BGS"
"1_1_1_1_2_21",0.041835,0.03738,0.00944,0.00922000000000001,0.0020425,-0.002495,"offShoreSediment",46.8654763011537,-90.4964874190654,"{""type"":""Point"",""coordinates"":[-90.49648741906536,46.865476301153706]}","BGS"
"1_1_1_1_2_22",0.0376825,0.03309,0.00600249999999999,0.00922000000000001,0.0020425,-0.002495,"offShoreSediment",46.8699360702362,-90.4789779586161,"{""type"":""Point"",""coordinates"":[-90.47897795861616,46.8699360702362]}","BGS"
"1_1_1_1_2_23",0.0380675,0.0462075,0.00955,0.009275,0.0020425,0.0013,"offShoreSediment",47.0417726730144,-90.6548971995689,"{""type"":""Point"",""coordinates"":[-90.65489719956892,47.041772673014435]}","BGS"
"1_1_1_1_2_24",0.0423025,0.046235,0.0129875,0.00930249999999999,-0.000625000000000014,-0.002495,"offShoreSediment",47.0403688799646,-90.6524939402916,"{""type"":""Point"",""coordinates"":[-90.65249394029158,47.04036887996458]}","BGS"
"1_1_1_1_2_25",0.03551,0.0373525,0.0231075,0.0132625,0.0020425,0.00509499999999999,"offShoreSediment",46.9016182815969,-90.4428017009403,"{""type"":""Point"",""coordinates"":[-90.44280170094032,46.90161828159691]}","BGS"
"1_1_2_0",0.1207325,0.1314575,0.1257375,0.13946,0.14837,0.1245275,"cloud",47.1611318158339,-91.4137887248124,"{""type"":""Point"",""coordinates"":[-91.41378872481245,47.16113181583392]}","BGS"
"1_1_2_1",0.07148,0.0745325,0.0628175,0.069225,0.0585,0.0511575,"cloud",47.1732692307821,-91.3955926188554,"{""type"":""Point"",""coordinates"":[-91.39559261885542,47.173269230782104]}","BGS"
"1_1_2_2",0.09128,0.0924625,0.0876225,0.102445,0.09931,0.0742575,"cloud",47.1844705368505,-91.3868378886308,"{""type"":""Point"",""coordinates"":[-91.38683788863081,47.18447053685049]}","BGS"
"1_1_2_3",0.105195,0.10921,0.1080275,0.11042,0.1157825,0.0937825,"cloud",47.1184946585232,-91.472654492171,"{""type"":""Point"",""coordinates"":[-91.47265449217103,47.11849465852323]}","BGS"
"1_1_2_4",0.201335,0.21833,0.2092275,0.23824,0.265465,0.236755,"cloud",47.1104339589979,-91.5066434448078,"{""type"":""Point"",""coordinates"":[-91.50664344480775,47.110433958997945]}","BGS"
"1_1_2_5",0.0946625,0.0962025,0.09414,0.098045,0.1047825,0.0782175,"cloud",47.1229333629827,-91.4065648620441,"{""type"":""Point"",""coordinates"":[-91.40656486204408,47.12293336298271]}","BGS"
"1_1_2_6",0.20755,0.22262,0.21954,0.23824,0.26816,0.225205,"cloud",47.0730170006297,-91.4977688924473,"{""type"":""Point"",""coordinates"":[-91.49776889244728,47.07301700062972]}","BGS"
"1_1_2_7",0.07005,0.0735425,0.06906,0.0728275,0.071975,0.05883,"cloud",46.987476610421,-91.3852081251488,"{""type"":""Point"",""coordinates"":[-91.38520812514884,46.98747661042096]}","BGS"
"1_1_2_8",0.215635,0.2304575,0.22526,0.225645,0.2290825,0.217285,"cloud",47.1470851754905,-90.6243738201069,"{""type"":""Point"",""coordinates"":[-90.62437382010688,47.14708517549054]}","BGS"
"1_1_2_9",0.1519725,0.160525,0.152275,0.154255,0.1464725,0.1377825,"cloud",47.1260660027649,-90.6154474285053,"{""type"":""Point"",""coordinates"":[-90.61544742850532,47.12606600276492]}","BGS"
"1_1_2_10",0.1419075,0.139735,0.1355825,0.1303575,0.1118225,0.09238,"cloud",47.1274675394389,-90.6030878093647,"{""type"":""Point"",""coordinates"":[-90.6030878093647,47.12746753943891]}","BGS"
"1_1_2_11",0.2018575,0.2059825,0.202215,0.198035,0.1785375,0.1568125,"cloud",47.1580585522246,-90.561545756142,"{""type"":""Point"",""coordinates"":[-90.56154575614204,47.158058552224595]}","BGS"
"1_1_2_12",0.1577475,0.1603875,0.1554925,0.16212,0.1597825,0.13781,"cloud",47.1113476381233,-90.5007776287006,"{""type"":""Point"",""coordinates"":[-90.50077762870063,47.111347638123284]}","BGS"
"1_1_2_13",0.1678675,0.16454,0.165475,0.16212,0.15706,0.130165,"cloud",47.1045711494542,-90.580085184853,"{""type"":""Point"",""coordinates"":[-90.58008518485298,47.104571149454245]}","BGS"
"1_1_2_14",0.13176,0.1397075,0.1355275,0.13033,0.122465,0.1112725,"cloud",47.0905480890606,-90.6161340740131,"{""type"":""Point"",""coordinates"":[-90.61613407401313,47.090548089060604]}","BGS"
"1_1_2_15",0.17213,0.1773,0.17246,0.1783725,0.18137,0.1646225,"cloud",47.1192913882534,-90.6920084026264,"{""type"":""Point"",""coordinates"":[-90.69200840262641,47.11929138825343]}","BGS"
"1_1_2_16",0.1048925,0.10602,0.10184,0.102335,0.09865,0.0926275,"cloud",47.1108803217745,-90.737327006142,"{""type"":""Point"",""coordinates"":[-90.73732700614204,47.11088032177452]}","BGS"
"1_1_2_17",0.098705,0.1017575,0.09843,0.0942775,0.08523,0.07742,"cloud",47.1076089924406,-90.7332071330952,"{""type"":""Point"",""coordinates"":[-90.73320713309516,47.10760899244059]}","BGS"
"1_1_2_18",0.1859625,0.1936625,0.18896,0.1782075,0.17323,0.1606625,"cloud",47.2193473034344,-90.4267746024782,"{""type"":""Point"",""coordinates"":[-90.42677460247815,47.21934730343437]}","BGS"
"1_1_2_19",0.258865,0.2713775,0.2715425,0.2731925,0.2743475,0.22878,"cloud",47.2326370447818,-90.383515935486,"{""type"":""Point"",""coordinates"":[-90.38351593548596,47.23263704478179]}","BGS"
"1_1_2_20",0.2432725,0.2551525,0.251825,0.2535025,0.2451425,0.2212175,"cloud",47.2554782852204,-90.3711563163453,"{""type"":""Point"",""coordinates"":[-90.37115631634533,47.25547828522038]}","BGS"
"1_1_2_21",0.2394775,0.2429975,0.245335,0.2417325,0.231915,0.2174775,"cloud",47.2682930342042,-90.3763061576539,"{""type"":""Point"",""coordinates"":[-90.37630615765393,47.2682930342042]}","BGS"
"1_1_2_22",0.1817275,0.1810125,0.1821125,0.178015,0.1783725,0.16047,"cloud",47.2463895836107,-90.2218109183961,"{""type"":""Point"",""coordinates"":[-90.22181091839613,47.246389583610686]}","BGS"
"1_1_2_23",0.203535,0.2180275,0.2152225,0.2175875,0.2022975,0.1718,"cloud",47.241495021326,-90.2104812675172,"{""type"":""Point"",""coordinates"":[-90.21048126751721,47.24149502132604]}","BGS"
"1_1_2_24",0.20953,0.226305,0.221905,0.22163,0.2183025,0.1945425,"cloud",47.2030220099567,-90.2928787284547,"{""type"":""Point"",""coordinates"":[-90.29287872845471,47.203022009956754]}","BGS"
"1_1_2_25",0.173615,0.18093,0.1787025,0.181865,0.1702875,0.152825,"cloud",47.2121181505541,-90.207391362732,"{""type"":""Point"",""coordinates"":[-90.20739136273205,47.2121181505541]}","BGS"
"1_1_2_26",0.082425,0.08919,0.084955,0.08622,0.077035,0.065815,"cloud",47.237066218153,-90.1758056693727,"{""type"":""Point"",""coordinates"":[-90.17580566937268,47.23706621815301]}","BGS"
"1_1_2_27",0.10503,0.10184,0.0984575,0.098265,0.0984025,0.08853,"cloud",47.2508176074338,-90.1603561454469,"{""type"":""Point"",""coordinates"":[-90.1603561454469,47.2508176074338]}","BGS"
"1_1_2_28",0.1435025,0.151945,0.1487,0.1501025,0.1543375,0.1377,"cloud",47.0936799587175,-90.4111074930085,"{""type"":""Point"",""coordinates"":[-90.4111074930085,47.09367995871752]}","BGS"
"1_1_2_29",0.15343,0.1642375,0.1619,0.1658875,0.170205,0.164045,"cloud",47.1373704121719,-90.2387594705476,"{""type"":""Point"",""coordinates"":[-90.23875947054755,47.137370412171904]}","BGS"
"1_2_0",0.0712875,0.089355,0.0997775,0.11876625,0.10822,0.07108125,"shorelineContamination",46.787159608049,-92.0940029291907,"{""type"":""Point"",""coordinates"":[-92.0940029291907,46.78715960804896]}","BGS"
"1_2_1",0.06224,0.080225,0.0816825,0.1421275,0.13306625,0.1180925,"shorelineContamination",46.7842798416991,-92.092972960929,"{""type"":""Point"",""coordinates"":[-92.09297296092898,46.78427984169913]}","BGS"
"1_2_2",0.0508275,0.06643375,0.05980625,0.0696925,0.05834875,0.057345,"shorelineContamination",46.7802243993019,-92.0901405482092,"{""type"":""Point"",""coordinates"":[-92.09014054820925,46.78022439930185]}","BGS"
"1_2_3",0.0508275,0.06181375,0.05614875,0.0675475,0.06943125,0.05931125,"shorelineContamination",46.7809297155759,-92.0884239344397,"{""type"":""Point"",""coordinates"":[-92.08842393443972,46.78092971557592]}","BGS"
"1_2_4",0.03012,0.03871375,0.03420375,0.03753125,0.01951875,0.01613625,"shorelineContamination",46.779930514794,-92.0879947809973,"{""type"":""Point"",""coordinates"":[-92.08799478099733,46.77993051479402]}","BGS"
"1_2_5",0.046235,0.0618275,0.05614875,0.05471875,0.04726625,0.04360875,"shorelineContamination",46.7792251854304,-92.0900547175208,"{""type"":""Point"",""coordinates"":[-92.09005471752077,46.77922518543042]}","BGS"
"1_2_6",0.057125,0.075275,0.081435,0.19081625,0.1608,0.110365,"shorelineContamination",46.8004398018426,-92.0715152888098,"{""type"":""Point"",""coordinates"":[-92.07151528880983,46.800439801842636]}","BGS"
"1_2_7",0.06679125,0.11673125,0.1448225,0.17378,0.17170375,0.1787575,"shorelineContamination",46.7761680275527,-92.0896801007936,"{""type"":""Point"",""coordinates"":[-92.08968010079361,46.77616802755275]}","BGS"
"1_2_8",0.0302025,0.05265625,0.04157375,0.01605375,0.0084225,0.00044749999999999,"shorelineContamination",46.7622938847412,-92.0792087567995,"{""type"":""Point"",""coordinates"":[-92.07920875679947,46.762293884741226]}","BGS"
"1_2_9",0.064935,0.0849,0.10701,0.119,0.1359125,0.1260125,"shorelineContamination",46.7495116548907,-92.068237709684,"{""type"":""Point"",""coordinates"":[-92.06823770968403,46.74951165489069]}","BGS"
"1_2_10",0.0673275,0.1076425,0.132145,0.1739725,0.1773,0.125985,"shorelineContamination",46.7465710616482,-92.0654052969643,"{""type"":""Point"",""coordinates"":[-92.0654052969643,46.746571061648154]}","BGS"
"1_2_11",0.0517625,0.0715075,0.08556,0.09359,0.0999425,0.06719,"shorelineContamination",46.736146772572,-92.0550760709681,"{""type"":""Point"",""coordinates"":[-92.05507607096807,46.73614677257199]}","BGS"
"1_2_12",0.045025,0.0715625,0.081985,0.0808575,0.08061,0.06719,"shorelineContamination",46.7328524808225,-92.0515570127405,"{""type"":""Point"",""coordinates"":[-92.05155701274053,46.73285248082249]}","BGS"
"1_2_13",0.0519825,0.09425,0.110695,0.29027,0.242915,0.1765575,"shorelineContamination",46.7055627832666,-92.0076249260481,"{""type"":""Point"",""coordinates"":[-92.00762492604807,46.70556278326658]}","BGS"
"1_2_14",0.07236,0.1168,0.1462525,0.1904175,0.22361,0.20766,"shorelineContamination",46.7020311759656,-92.0017026085432,"{""type"":""Point"",""coordinates"":[-92.00170260854318,46.70203117596557]}","BGS"
"1_2_15",0.0683175,0.112455,0.135665,0.24429,0.2972825,0.2463525,"shorelineContamination",46.6935118234468,-91.9885756099961,"{""type"":""Point"",""coordinates"":[-91.98857560999613,46.69351182344684]}","BGS"
"1_2_16",0.075,0.1169375,0.1498,0.264915,0.2589475,0.2035075,"shorelineContamination",46.6907447998384,-91.9824816311143,"{""type"":""Point"",""coordinates"":[-91.9824816311143,46.69074479983845]}","BGS"
"1_2_17",0.039195,0.058445,0.0571525,0.055585,0.0695,0.0592425,"shorelineContamination",46.686858952904,-91.9744135463975,"{""type"":""Point"",""coordinates"":[-91.9744135463975,46.686858952903975]}","BGS"
